Open time,Open,High,Low,Close
9/29/2022,19412.82,19645.52,18843.01,19591.51
9/30/2022,19590.54,20185,19155.36,19422.61
10/1/2022,19422.61,19484,19159.42,19310.95
10/2/2022,19312.24,19395.91,18920.35,19056.8
10/3/2022,19057.74,19719.1,18959.68,19629.08
10/4/2022,19629.08,20475,19490.6,20337.82
10/5/2022,20337.82,20365.6,19730,20158.26
10/6/2022,20158.26,20456.6,19853,19960.67
10/7/2022,19960.67,20068.82,19320,19530.09
10/8/2022,19530.09,19627.38,19237.14,19417.96
10/9/2022,19416.52,19558,19316.04,19439.02
10/10/2022,19439.96,19525,19020.25,19131.87
10/11/2022,19131.87,19268.09,18860,19060
10/12/2022,19060,19238.31,18965.88,19155.53
10/13/2022,19155.1,19513.79,18190,19375.13
10/14/2022,19375.58,19951.87,19070.37,19176.93
10/15/2022,19176.93,19227.68,18975.18,19069.39
10/16/2022,19068.4,19425.84,19063.74,19262.98
10/17/2022,19262.98,19676.96,19152.03,19549.86
10/18/2022,19548.48,19706.66,19091,19327.44
10/19/2022,19327.44,19360.16,19065.97,19123.97
10/20/2022,19123.35,19347.82,18900,19041.92
10/21/2022,19041.92,19250,18650,19164.37
10/22/2022,19164.37,19257,19112.72,19204.35
10/23/2022,19204.29,19695,19070.11,19570.4
10/24/2022,19570.4,19601.15,19157,19329.72
10/25/2022,19330.6,20415.87,19237,20080.07
10/26/2022,20079.02,21020,20050.41,20771.59
10/27/2022,20771.61,20872.21,20200,20295.11
10/28/2022,20295.11,20750,20000.09,20591.84
10/29/2022,20591.84,21085,20554.01,20809.67
10/30/2022,20809.68,20931.21,20515,20627.48
10/31/2022,20627.48,20845.92,20237.95,20490.74
11/1/2022,20490.74,20700,20330.74,20483.62
11/2/2022,20482.81,20800,20048.04,20151.84
11/3/2022,20151.84,20393.32,20031.24,20207.82
11/4/2022,20207.12,21302.05,20180.96,21148.52
11/5/2022,21148.52,21480.65,21080.65,21299.37
11/6/2022,21299.37,21365.27,20886.13,20905.58
11/7/2022,20905.58,21069.77,20384.89,20591.13
11/8/2022,20590.67,20700.88,17166.83,18547.23
11/9/2022,18545.38,18587.76,15588,15922.81
11/10/2022,15922.68,18199,15754.26,17601.15
11/11/2022,17602.45,17695,16361.6,17070.31
11/12/2022,17069.98,17119.1,16631.39,16812.08
11/13/2022,16813.16,16954.28,16229,16329.85
11/14/2022,16331.78,17190,15815.21,16619.46
11/15/2022,16617.72,17134.69,16527.72,16900.57
11/16/2022,16900.57,17015.92,16378.61,16662.76
11/17/2022,16661.61,16751,16410.74,16692.56
11/18/2022,16692.56,17011,16546.04,16700.45
11/19/2022,16699.43,16822.41,16553.53,16700.68
11/20/2022,16700.68,16753.33,16180,16280.23
11/21/2022,16279.5,16319,15476,15781.29
11/22/2022,15781.29,16315,15616.63,16226.94
11/23/2022,16227.96,16706,16160.2,16603.11
11/24/2022,16603.11,16812.63,16458.05,16598.95
11/25/2022,16599.55,16666,16342.81,16522.14
11/26/2022,16521.35,16701.99,16385,16458.57
11/27/2022,16457.61,16600,16401,16428.78
11/28/2022,16428.77,16487.04,15995.27,16212.91
11/29/2022,16212.18,16548.71,16100,16442.53
11/30/2022,16442.91,17249,16428.3,17163.64
12/1/2022,17165.53,17324,16855.01,16977.37
12/2/2022,16978,17105.73,16787.85,17092.74
12/3/2022,17092.13,17188.98,16858.74,16885.2
12/4/2022,16885.2,17202.84,16878.25,17105.7
12/5/2022,17106.65,17424.25,16867,16966.35
12/6/2022,16966.35,17107.01,16906.37,17088.96
12/7/2022,17088.96,17142.21,16678.83,16836.64
12/8/2022,16836.64,17299,16733.49,17224.1
12/9/2022,17224.1,17360,17058.21,17128.56
12/10/2022,17128.56,17227.72,17092,17127.49
12/11/2022,17127.49,17270.99,17071,17085.05
12/12/2022,17085.05,17241.89,16871.85,17209.83
12/13/2022,17208.93,18000,17080.14,17774.7
12/14/2022,17775.82,18387.95,17660.94,17803.15
12/15/2022,17804.01,17854.82,17275.51,17356.34
12/16/2022,17356.96,17531.73,16527.32,16632.12
12/17/2022,16631.5,16796.82,16579.85,16776.52
12/18/2022,16777.54,16863.26,16663.07,16738.21
12/19/2022,16739,16815.99,16256.3,16438.88
12/20/2022,16438.88,17061.27,16397.2,16895.56
12/21/2022,16896.15,16925,16723,16824.67
12/22/2022,16824.68,16868.52,16559.85,16821.43
12/23/2022,16821.9,16955.14,16731.13,16778.5
12/24/2022,16778.52,16869.99,16776.62,16836.12
12/25/2022,16835.73,16857.96,16721,16832.11
12/26/2022,16832.11,16944.52,16791,16919.39
12/27/2022,16919.39,16972.83,16592.37,16706.36
12/28/2022,16706.06,16785.19,16465.33,16547.31
12/29/2022,16547.32,16664.41,16488.91,16633.47
12/30/2022,16633.47,16677.35,16333,16607.48
12/31/2022,16607.48,16644.09,16470,16542.4
1/1/2023,16541.77,16628,16499.01,16616.75
1/2/2023,16617.17,16799.23,16548.7,16672.87
1/3/2023,16672.78,16778.4,16605.28,16675.18
1/4/2023,16675.65,16991.87,16652.66,16850.36
1/5/2023,16850.36,16879.82,16753,16831.85
1/6/2023,16831.85,17041,16679,16950.65
1/7/2023,16950.31,16981.91,16908,16943.57
1/8/2023,16943.83,17176.99,16911,17127.83
1/9/2023,17127.83,17398.8,17104.66,17178.26
1/10/2023,17179.04,17499,17146.34,17440.66
1/11/2023,17440.64,18000,17315.6,17943.26
1/12/2023,17943.26,19117.04,17892.05,18846.62
1/13/2023,18846.62,20000,18714.12,19930.01
1/14/2023,19930.01,21258,19888.05,20954.92
1/15/2023,20952.76,21050.74,20551.01,20871.5
1/16/2023,20872.99,21474.05,20611.48,21185.65
1/17/2023,21185.65,21647.45,20841.31,21134.81
1/18/2023,21132.29,21650,20407.15,20677.47
1/19/2023,20677.47,21192,20659.19,21071.59
1/20/2023,21071.59,22755.93,20861.28,22667.21
1/21/2023,22666,23371.8,22422,22783.55
1/22/2023,22783.35,23078.71,22292.37,22707.88
1/23/2023,22706.02,23180,22500,22916.45
1/24/2023,22917.81,23162.2,22462.93,22632.89
1/25/2023,22631.94,23816.73,22300,23060.94
1/26/2023,23060.42,23282.47,22850.01,23009.65
1/27/2023,23009.65,23500,22534.88,23074.16
1/28/2023,23074.16,23189,22878.46,23022.6
1/29/2023,23021.4,23960.54,22967.76,23742.3
1/30/2023,23743.37,23800.51,22500,22826.15
1/31/2023,22827.38,23320,22714.77,23125.13
2/1/2023,23125.13,23812.66,22760.23,23732.66
2/2/2023,23731.41,24255,23363.27,23488.94
2/3/2023,23489.33,23715.7,23204.62,23431.9
2/4/2023,23431.9,23587.78,23253.96,23326.84
2/5/2023,23327.66,23433.33,22743,22932.91
2/6/2023,22932.91,23158.25,22628.13,22762.52
2/7/2023,22762.52,23350.25,22745.78,23240.46
2/8/2023,23242.42,23452,22665.85,22963
2/9/2023,22961.85,23011.39,21688,21796.35
2/10/2023,21797.83,21938.16,21451,21625.19
2/11/2023,21625.19,21906.32,21599.78,21862.55
2/12/2023,21862.02,22090,21630,21783.54
2/13/2023,21782.37,21894.99,21351.07,21773.97
2/14/2023,21774.63,22319.08,21532.77,22199.84
2/15/2023,22199.84,24380,22047.28,24324.05
2/16/2023,24322.87,25250,23505.25,23517.72
2/17/2023,23517.72,25021.11,23339.37,24569.97
2/18/2023,24568.24,24877,24430,24631.95
2/19/2023,24632.05,25192,24192.57,24271.76
2/20/2023,24272.51,25121.23,23840.83,24842.2
2/21/2023,24843.89,25250,24148.34,24452.16
2/22/2023,24450.67,24476.05,23574.69,24182.21
2/23/2023,24182.21,24599.59,23608,23940.2
2/24/2023,23940.2,24132.35,22841.19,23185.29
2/25/2023,23184.04,23219.13,22722,23157.07
2/26/2023,23157.07,23689.99,23059.18,23554.85
2/27/2023,23554.85,23897.99,23106.77,23492.09
2/28/2023,23492.09,23600,23020.97,23141.57
3/1/2023,23141.57,24000,23020.03,23628.97
3/2/2023,23629.76,23796.93,23195.9,23465.32
3/3/2023,23465.32,23476.95,21971.13,22354.34
3/4/2023,22354.34,22410,22157.08,22346.57
3/5/2023,22346.57,22662.09,22189.22,22430.24
3/6/2023,22430.24,22602.19,22258,22410
3/7/2023,22409.41,22557.91,21927,22197.96
3/8/2023,22198.56,22287,21580,21705.44
3/9/2023,21704.37,21834.99,20042.72,20362.22
3/10/2023,20362.21,20367.78,19549.09,20150.69
3/11/2023,20150.69,20686.51,19765.03,20455.73
3/12/2023,20455.73,22150,20270.6,21997.11
3/13/2023,21998.05,24500,21813.88,24113.48
3/14/2023,24112.27,26386.87,23976.42,24670.41
3/15/2023,24670.41,25196.97,23896.95,24285.66
3/16/2023,24285.66,25167.4,24123,24998.78
3/17/2023,24998.78,27756.84,24890,27395.13
3/18/2023,27395.13,27724.85,26578,26907.49
3/19/2023,26907.49,28390.1,26827.22,27972.87
3/20/2023,27972.87,28472,27124.47,27717.01
3/21/2023,27717.01,28438.55,27303.1,28105.47
3/22/2023,28107.81,28868.05,26601.8,27250.97
3/23/2023,27250.97,28750,27105,28295.41
3/24/2023,28295.42,28374.3,27000,27454.47
3/25/2023,27454.46,27787.33,27156.09,27462.95
3/26/2023,27462.96,28194.4,27417.76,27968.05
3/27/2023,27968.05,28023.86,26508.14,27124.91
3/28/2023,27124.9,27520,26631.78,27261.07
3/29/2023,27261.06,28650,27240.1,28348.6
3/30/2023,28348.6,29184.68,27686,28028.53
3/31/2023,28028.53,28656.69,27511.71,28465.36
4/1/2023,28465.36,28819.71,28220.27,28452.73
4/2/2023,28452.74,28530,27856.43,28171.87
4/3/2023,28171.87,28500.99,27200.24,27800
4/4/2023,27800,28444.44,27662.79,28165.47
4/5/2023,28165.47,28775,27805.1,28170.01
4/6/2023,28170.01,28182.05,27711,28033.82
4/7/2023,28033.83,28100,27766.94,27906.33
4/8/2023,27906.34,28154.99,27859.02,27938.38
4/9/2023,27938.38,28530,27800,28323.76
4/10/2023,28323.76,29770,28170,29637.34
4/11/2023,29637.35,30550,29590,30200.42
4/12/2023,30200.43,30486,29637.4,29888.07
4/13/2023,29888.07,30595,29854.59,30373.84
4/14/2023,30373.84,31000,29966,30466.93
4/15/2023,30466.93,30595.6,30202,30295.09
4/16/2023,30295.1,30549.99,30120,30304.65
4/17/2023,30304.66,30316.06,29240.65,29430.27
4/18/2023,29430.27,30485,29096.78,30380.01
4/19/2023,30380.01,30413.53,28520,28797.1
4/20/2023,28797.1,29088.3,28010,28243.65
4/21/2023,28243.65,28374.02,27125,27262.84
4/22/2023,27262.84,27882.72,27140.35,27816.85
4/23/2023,27816.85,27816.85,27311.25,27590.6
4/24/2023,27590.59,28000,26942.82,27510.93
4/25/2023,27510.93,28399.99,27192,28300.79
4/26/2023,28300.8,30036,27235,28415.29
4/27/2023,28415.29,29890,28378.86,29472.77
4/28/2023,29472.77,29599.54,28891,29311.7
4/29/2023,29311.69,29448.88,29031,29230.45
4/30/2023,29230.45,29969.39,29079.59,29233.21
5/1/2023,29233.2,29337.34,27666.95,28068.26
5/2/2023,28068.26,28879.88,27872,28669.86
5/3/2023,28669.85,29266.66,28113.69,29026.16
5/4/2023,29026.16,29379.83,28663.64,28838.16
5/5/2023,28838.16,29677,28800,29505.61
5/6/2023,29505.6,29820,28300,28848.2
5/7/2023,28848.19,29138.29,28395.23,28430.1
5/8/2023,28430.09,28631.01,27262,27668.79
5/9/2023,27668.8,27818,27353,27628.27
5/10/2023,27628.28,28331.42,26777,27598.75
5/11/2023,27598.74,27630.14,26702.05,26968.62
5/12/2023,26968.61,27091.12,25811.46,26795.01
5/13/2023,26795.01,27045.45,26692.03,26775.28
5/14/2023,26775.27,27200,26560.53,26917.62
5/15/2023,26917.61,27663.59,26726,27162.14
5/16/2023,27162.15,27296.89,26852.11,27033.84
5/17/2023,27033.85,27500,26544.71,27405.61
5/18/2023,27405.62,27485.33,26361.2,26821.28
5/19/2023,26821.28,27183.6,26630,26880.26
5/20/2023,26880.26,27150,26825.11,27102.43
5/21/2023,27102.42,27277.55,26666.03,26747.78
5/22/2023,26747.78,27099.89,26538.21,26849.27
5/23/2023,26849.28,27495.83,26798.11,27219.61
5/24/2023,27219.61,27219.61,26080.5,26329.01
5/25/2023,26329,26631.98,25871.89,26473.79
5/26/2023,26473.8,26932.16,26327.24,26705.92
5/27/2023,26705.93,26895,26551,26854.27
5/28/2023,26854.28,28261.32,26764.36,28065
5/29/2023,28065.01,28447.14,27524.6,27736.4
5/30/2023,27736.39,28038.59,27554,27694.4
5/31/2023,27694.39,27835.51,26839.01,27210.35
6/1/2023,27210.36,27350,26605.05,26817.93
6/2/2023,26817.93,27300,26505,27242.59
6/3/2023,27242.59,27333.29,26914.93,27069.22
6/4/2023,27069.22,27455.02,26951,27115.21
6/5/2023,27115.2,27129.33,25388,25728.2
6/6/2023,25728.2,27355.33,25351.02,27230.08
6/7/2023,27230.07,27391.77,26125.01,26339.34
6/8/2023,26339.34,26810,26210,26498.61
6/9/2023,26498.62,26783.33,26269.91,26477.81
6/10/2023,26477.8,26533.87,25358,25841.21
6/11/2023,25841.22,26206.88,25634.7,25925.55
6/12/2023,25925.54,26106.48,25602.11,25905.19
6/13/2023,25905.2,26433.21,25712.57,25934.25
6/14/2023,25934.24,26098,24820.56,25128.6
6/15/2023,25128.6,25759.01,24800,25598.49
6/16/2023,25598.49,26518,25175.56,26345
6/17/2023,26345.01,26839.99,26181,26516.99
6/18/2023,26516.99,26700,26255.85,26339.97
6/19/2023,26339.98,27068.09,26256.61,26844.35
6/20/2023,26844.35,28402.74,26652,28307.99
6/21/2023,28308,30800,28257.99,29993.89
6/22/2023,29993.89,30500,29525.61,29884.92
6/23/2023,29884.92,31431.94,29800,30688.5
6/24/2023,30688.51,30800,30250,30527.43
6/25/2023,30527.44,31046.01,30277.49,30462.66
6/26/2023,30462.67,30666,29930,30267.99
6/27/2023,30267.99,30994.97,30226.17,30692.44
6/28/2023,30692.44,30709.74,29858.8,30077.41
6/29/2023,30077.4,30843.98,30049.98,30447.31
6/30/2023,30447.31,31282,29500,30472
7/1/2023,30471.99,30661.6,30320.57,30585.9
7/2/2023,30585.9,30791,30155,30617.03
7/3/2023,30617.02,31380,30570.27,31156.2
7/4/2023,31156.2,31350.69,30620,30766.51
7/5/2023,30766.52,30878.07,30200,30504.81
7/6/2023,30504.8,31500,29850.45,29895.43
7/7/2023,29895.42,30449,29701.02,30344.7
7/8/2023,30344.7,30386.81,30044.47,30284.63
7/9/2023,30284.63,30445.52,30061.12,30160.71
7/10/2023,30160.71,31045.78,29950,30411.57
7/11/2023,30411.57,30813.63,30300,30622.1
7/12/2023,30622.1,30983.25,30210,30380
7/13/2023,30380,31804.2,30251,31454.23
7/14/2023,31454.23,31630,29900,30312.01
7/15/2023,30312,30390.9,30200,30289.52
7/16/2023,30289.52,30441.46,30064.29,30231.99
7/17/2023,30232,30336.96,29659.2,30138
7/18/2023,30138.01,30239.78,29512,29859.13
7/19/2023,29859.14,30189.09,29761.96,29909.21
7/20/2023,29909.21,30417.46,29570.96,29800
7/21/2023,29800,30061.7,29726.34,29901.72
7/22/2023,29901.72,29999,29625.1,29794
7/23/2023,29793.99,30350,29730,30083.75
7/24/2023,30083.75,30099.58,28861.9,29176.5
7/25/2023,29176.5,29376,29047.65,29228.91
7/26/2023,29228.91,29690,29096.94,29351.96
7/27/2023,29351.95,29567.49,29083.85,29222.78
7/28/2023,29222.78,29542.22,29123.12,29314.14
7/29/2023,29314.14,29406.92,29256.18,29352.9
7/30/2023,29352.9,29449,29033.24,29281.09
7/31/2023,29281.09,29530,29101.8,29232.25
8/1/2023,29232.26,29739.25,28585.7,29705.99
8/2/2023,29705.99,30047.5,28927.5,29186.01
8/3/2023,29186,29433.33,28968,29193.64
8/4/2023,29193.65,29333.08,28807.54,29113.99
8/5/2023,29114,29152.23,28978.64,29072.13
8/6/2023,29072.13,29205.09,28991.88,29088.42
8/7/2023,29088.43,29276.78,28701.03,29211.06
8/8/2023,29211.06,30244,29146.45,29770.42
8/9/2023,29770.41,30160,29376.67,29581.99
8/10/2023,29581.99,29738,29320.2,29455.75
8/11/2023,29455.76,29564.52,29252.45,29426.03
8/12/2023,29426.02,29481.35,29381.56,29430.17
8/13/2023,29430.18,29474.65,29272.32,29303.84
8/14/2023,29303.85,29695.32,29102.45,29430.93
8/15/2023,29430.92,29499.26,29059.6,29200
8/16/2023,29200.01,29259.85,28723.08,28730.51
8/17/2023,28730.51,28783.48,25166,26623.41
8/18/2023,26623.41,26832.6,25619,26054
8/19/2023,26054,26281,25801.09,26100.01
8/20/2023,26100.01,26299,25971.05,26189.99
8/21/2023,26190,26258.42,25812,26126.92
8/22/2023,26126.92,26139.42,25300,26056
8/23/2023,26055.99,26819.27,25812.82,26432.72
8/24/2023,26432.71,26577.87,25864,26180.05
8/25/2023,26180.05,26314.05,25777.15,26060.01
8/26/2023,26060,26125.77,25985.92,26017.37
8/27/2023,26017.38,26182.23,25966.11,26101.77
8/28/2023,26101.78,26253.99,25864.5,26120
8/29/2023,26120,28142.85,25922,27716.34
8/30/2023,27716.34,27768.57,27017.24,27299.99
8/31/2023,27299.99,27587.51,25655.01,25940.78
9/1/2023,25940.77,26156,25333.75,25805.05
9/2/2023,25805.04,25987.5,25752.47,25869.51
9/3/2023,25869.52,26135,25800,25971.21
9/4/2023,25971.21,26108.02,25631.21,25826.02
9/5/2023,25826.03,25915.49,25562.62,25792.1
9/6/2023,25792.11,26040,25372.51,25759.95
9/7/2023,25759.95,26443.14,25615.38,26255
9/8/2023,26255,26445.5,25647.26,25910.5
9/9/2023,25910.5,25945.09,25796.64,25901.61
9/10/2023,25901.6,26033.66,25570.57,25841.61
9/11/2023,25841.6,25900.69,24901,25162.52
9/12/2023,25162.53,26567,25131.48,25840.1
9/13/2023,25840.1,26405.22,25764.17,26222
9/14/2023,26222,26860.49,26126.77,26522.73
9/15/2023,26522.73,26888,26224,26600
9/16/2023,26599.99,26777,26445,26559.67
9/17/2023,26559.67,26623.25,26399,26527.51
9/18/2023,26527.5,27409,26377.35,26762.51
9/19/2023,26762.5,27483.57,26667.79,27210.26
9/20/2023,27210.25,27388.63,26800,27125
9/21/2023,27125.01,27159.6,26377.7,26568.08
9/22/2023,26568.08,26743.38,26468.77,26580.14
9/23/2023,26580.14,26632.81,26509,26575.96
9/24/2023,26575.97,26738.54,26122.08,26248.38
9/25/2023,26248.39,26446.15,25990.46,26304.81
9/26/2023,26304.8,26397.46,26088.34,26221.67
9/27/2023,26221.68,26850,26112.06,26372.99
9/28/2023,26373,27308.48,26342.4,27021.39
9/29/2023,27021.39,27244.89,26665.16,26906.96
9/30/2023,26906.96,27094.99,26886.31,26962.56
10/1/2023,26962.57,28065.51,26954.09,27992.57
10/2/2023,27992.58,28580,27281.44,27494.51
10/3/2023,27494.51,27676.52,27160.5,27426.46
10/4/2023,27426.45,27839.72,27202,27778.57
10/5/2023,27778.57,28120.39,27352,27410.39
10/6/2023,27410.39,28295,27175.94,27931.09
10/7/2023,27931.1,28029.67,27842.08,27956.67
10/8/2023,27956.67,28095.14,27687.5,27917.05
10/9/2023,27917.06,27987.93,27260,27590.12
10/10/2023,27590.12,27735,27298,27390.12
10/11/2023,27390.12,27477.39,26538.66,26875.52
10/12/2023,26875.52,26947.04,26555,26759.63
10/13/2023,26759.63,27130,26685,26862
10/14/2023,26862,26989.58,26789,26852.48
10/15/2023,26852.48,27293.33,26808.25,27154.15
10/16/2023,27154.14,30000,27112.66,28500.78
10/17/2023,28500.77,28613.65,28069.32,28395.91
10/18/2023,28395.91,28982.36,28142.87,28320
10/19/2023,28320,28916.89,28100.66,28713.71
10/20/2023,28713.71,30207.55,28578.29,29669.04
10/21/2023,29669.05,30379.99,29464.77,29909.8
10/22/2023,29909.8,30248,29640,29992.46
10/23/2023,29992.46,34741.91,29883.6,33069.99
10/24/2023,33069.99,35280,32832.34,33922.73
10/25/2023,33922.73,35132.85,33679.05,34496.05
10/26/2023,34496.05,34824.13,33751,34151.66
10/27/2023,34151.66,34245,33390.95,33892.02
10/28/2023,33892.01,34493.33,33860,34081
10/29/2023,34081.01,34750.11,33930,34525.89
10/30/2023,34525.88,34856,34062.84,34474.73
10/31/2023,34474.74,34720.49,34025,34639.77
11/1/2023,34639.78,35582,34097.39,35421.43
11/2/2023,35421.43,35984.99,34300,34941.59
11/3/2023,34941.58,34946.5,34120,34716.78
11/4/2023,34716.78,35255,34585.18,35062.07
11/5/2023,35062.06,35380,34448,35011.88
11/6/2023,35011.89,35276.33,34725.9,35046.09
11/7/2023,35046.09,35888,34523.06,35399.12
11/8/2023,35399.13,36106,35100,35624.72
11/9/2023,35624.72,37972.24,35534.05,36701.09
11/10/2023,36701.1,37526,36324.71,37301.63
11/11/2023,37301.63,37408.26,36666.93,37130
11/12/2023,37129.99,37222.22,36731.1,37064.13
11/13/2023,37064.13,37417.99,36333,36462.93
11/14/2023,36462.93,36744,34800,35551.19
11/15/2023,35551.2,37980,35360,37858.2
11/16/2023,37858.2,37929.54,35500,36163.51
11/17/2023,36163.51,36800,35861.1,36613.92
11/18/2023,36613.91,36845.49,36178.58,36568.1
11/19/2023,36568.11,37500,36384.02,37359.86
11/20/2023,37359.85,37750,36677,37448.78
11/21/2023,37448.79,37649.44,35735,35741.65
11/22/2023,35741.65,37861.1,35632.01,37408.34
11/23/2023,37408.35,37653.44,36870,37294.28
11/24/2023,37294.27,38414,37251.51,37713.57
11/25/2023,37713.57,37888,37591.1,37780.67
11/26/2023,37780.67,37814.63,37150,37447.43
11/27/2023,37447.42,37569.23,36707,37242.7
11/28/2023,37242.7,38377,36868.41,37818.87
11/29/2023,37818.88,38450,37570,37854.64
11/30/2023,37854.65,38145.85,37500,37723.96
12/1/2023,37723.97,38999,37615.86,38682.52
12/2/2023,38682.51,39717.14,38641.61,39450.35
12/3/2023,39450.35,40250,39274.86,39972.26
12/4/2023,39972.26,42420,39972.26,41991.1
12/5/2023,41991.1,44488,41414,44073.32
12/6/2023,44073.82,44297.21,43335.28,43762.69
12/7/2023,43762.69,44047.33,42821.1,43273.14
12/8/2023,43273.15,44700,43081.1,44170.99
12/9/2023,44171,44358.02,43584.51,43713.6
12/10/2023,43713.59,44049,43563,43789.51
12/11/2023,43789.5,43804.5,40222,41253.4
12/12/2023,41253.41,42104.12,40680,41492.39
12/13/2023,41492.38,43475.2,40555,42869.03
12/14/2023,42869.03,43420,41400,43022.26
12/15/2023,43022.26,43080.81,41666,41940.3
12/16/2023,41940.29,42724.43,41605,42278.03
12/17/2023,42278.02,42424.07,41252,41374.65
12/18/2023,41374.64,42757.81,40542.93,42657.8
12/19/2023,42657.8,43497,41811.1,42275.99
12/20/2023,42275.99,44283,42206,43668.93
12/21/2023,43668.92,44242.35,43286.72,43861.8
12/22/2023,43861.79,44398.26,43412.54,43969.04
12/23/2023,43969.04,43988.68,43291.1,43702.16
12/24/2023,43702.15,43946,42500,42991.5
12/25/2023,42991.5,43802.32,42720.43,43576.13
12/26/2023,43576.12,43592.68,41637.6,42508.93
12/27/2023,42508.93,43677,42098.69,43428.85
12/28/2023,43428.86,43787.57,42241.79,42563.76
12/29/2023,42563.76,43111,41300,42066.95
12/30/2023,42066.94,42612.32,41520.3,42140.28
12/31/2023,42140.29,42899,41965.84,42283.58
